id,title,product_type,currency,value,availability,image_link,link
GGOEGAYJ207814,Google Doogler Youth Tee,Apparel,USD,25,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2078.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Doogler+Youth+Tee
GGOEGAEJ103913,Google F/C Longsleeve Ash,Apparel,USD,30,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1039.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+FC+Longsleeve+Ash
GGOEGOAQ015999,Google Gel Roller Pen,Office,USD,3.5,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOAQ015999.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Writing/Gel+Roller+Pen.axd
GGTPGOCL100599,Google Hardcover Journal,tbd,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20180919570/assets/items/images/GGTPGOCL100599.jpg,https://shop.googlemerchandisestore.com/Google+Tops/Small/Google+Hardcover+Journal
GGOEGKYC200214,Google Indigo Youth Tee,Apparel,USD,25,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2002.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Indigo+Youth+Tee
GGTPGBJL102999,Google Laundry Bag,tbd,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20180919570/assets/items/images/GGTPGBJL102999.jpg,https://shop.googlemerchandisestore.com/Google+Tops/Small/Google+Laundry+Bag
GGOEGOCD078399,Google Leather Perforated Journal,Office,USD,44.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOCD078399.jpg,
GGCPGCBQ177099,Google Legal Food Container,tbd,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBQ177099.jpg,https://shop.googlemerchandisestore.com/Google+Perks+Portal/Google+Legal+Food+Container
GGOEGAAC035013,Google Men's Bayside Graphic Tee,Apparel,USD,19.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0350.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens+TShirts/Google+Mens+Bayside+Graphic+Tee.axd
GGOEGAAC032117,Google Men's Short Sleeve Hero Tee Light Blue,Apparel,USD,18.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0321.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Men+s+T+Shirts/Google+Mens+S+S+Hero+Tee+Light+Blue.axd
GGOEGAEA195810,Google New York City Socks,Apparel,USD,16,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAEA195810.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+New+York+City+Socks
GGOEGDHH177299,Google Olive Tundra Bottle,Drinkware,USD,31,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHH177299.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Olive+Tundra+Bottle
GGTPGCBQ103799,Google PopSocket,tbd,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20180919570/assets/items/images/GGTPGCBQ103799.jpg,https://shop.googlemerchandisestore.com/Google+Tops/Medium/Google+PopSocket
GGOEGCFB084199,Google Tech Cleaning Kit,Office,USD,7.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Electronics/Electronics+Accessories/Google+Tech+Cleaning+Kit.axd
GGOEGAED189713,Google Vintage Wash Sandstone Tee,Apparel,USD,27,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Vintage+Wash+Sandstone+Tee
GGCPGABJ116315,Google Women's Jogger Pants and Cup Kit,Kit,USD,51,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1163.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Google+Womens+Jogger+Pants+and+Cup+Kit
GGOEGEBB184999,Google rPET Tech Case,Bags,USD,30,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGEBB184999.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+RPET+Tech+Case
GGCPHALC114615,Hash Code 2nd Place Women's Kit (LG),Kit,USD,180,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1146.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Hash+Code+2nd+Place+Womens+Kit
GGOEGBJJ103699,Incognito Zip Pack,Bags,USD,75,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBJJ103699.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Incognito+Zip+Pack
GGOEGALB202318,InfraMod Black Fitted Organic Tee,Apparel,USD,25,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2023.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/InfraMod+Black+Fitted+Organic+Tee
GGCPTCBA148417,Kick Start Bundlle 7 (Unisex),Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPTXXX1484.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Kick+Start+Bundlle+7+Unisex
GGCPGAEJ172918,Kit 2a: GE On The Go Kit - Mens/Unisex -,Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1729.jpg,https://shop.googlemerchandisestore.com/Google+Perks+Portal/Kit+2a+GE+On+The+Go+Kit+Mens+Unisex
GGCLCDNC120699,Network Engineer Recert YETI Wine Cup 2-Pack,Drinkware,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCDNC120699.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Network+Engineer+YETI+Wine+Cup+2+Pack
GGCPGCBA304399,SPS Volunteer Duffel,Bags,USD,14.78,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA304399.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/SPS+Volunteer+Duffel
GGCPGADJ306117,Socal IRV Crewneck Sweatshirt,Apparel,USD,35,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX3061.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Socal+IRV+Crewneck+Sweatshirt
GGOEGAHB190018,Super G Eco Polo Shirt,Apparel,USD,55,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1900.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Super+G+Eco+Polo+Shirt
GGCPGAEB169419,Unisex Google Localization 2021 Summit T-shirt,tbd,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1694.jpg,https://shop.googlemerchandisestore.com/Google+Perks+Portal/Unisex+Google+Localization+2021+Summit+Tee
GGCPGAAJ133718,Unisex Tee Set (Gray N3Q/White Sushi),Kit,USD,38,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1337.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Unisex+Tee+Set+Gray+N3Q+White+Sushi
GGCPWAEB402314,Waze Unisex T-shirt - M,Apparel,USD,26.93,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPWXXX4023.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Waze+Unisex+TshirT
GGCPCAQB100614,Women's GCP Authorized Trainer North Face Pullover,Apparel,USD,77,in_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1006.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Womens+GCP+Authorized+Trainer+North+Face+Pullover
GGPRYCBA112912,YouTube Eco Traveller Set,Kit,USD,91,out_of_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRYXXX1129.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/YouTube+Eco+Traveller+Set
GGOEYAXQ089555,YouTube Kids Tee White,Apparel,USD,20,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYXXX0895.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Kids/YouTube+Kids+Tee+White
GGPRYCBA122699,YouTube Retro Starter Pack,Kit,USD,40,out_of_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRYCBA122699.jpg,https://shop.googlemerchandisestore.com/Google+Prize+Portal/YouTube+Retro+Starter+Pack
GGCPGAEJ121314,ADH Audience Tee and Mug Kit,Kit,USD,37,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1213.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/ADH+Audience+Tee+and+Mug+Kit
GGTPAFDH104899,Android Plush Figure – 2017 Model,Accessories,USD,7,out_of_stock,https://shop.googlemerchandisestore.com/store/20180919570/assets/items/images/GGTPAFDH104899.jpg,https://shop.googlemerchandisestore.com/Google+Tops/Medium/Android+Plush+Figure+2017+Model
GGOEAAWQ130047,Android Pocket Onesie White,Apparel,USD,22,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1300.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Onesie+White
GGOEAAXQ129829,Android Pocket Toddler Tee White,Apparel,USD,23,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1298.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Toddler+Tee+White
GGOEACBA104599,Android S/F18 Sticker Sheet,Accessories,USD,3,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEACBA104599.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Android+SM+Sticker+Sheet
GGOEGAEB084515,BLM Sweatshirt,Apparel,USD,41.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0845.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens+Outerwear/BLM+Sweatshirt.axd
GGEBCCBA107199,CAB High Tier - Outdoor,tbd,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107199.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+CAB+Portal/Google+Cloud+CAB+Outdoor+Bundle+H
GGOEGCBC220610,Chrome Dino Hit the Slopes Scarf,Apparel,USD,27,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBC220610.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Chrome+Dino+Hit+the+Slopes+Scarf
GGCLCATJ124017,DevOps Engineer Women's Eco-Quilted Vest (Beta),Apparel,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1240.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Womens+DevOps+Engineer+Eco-Quilted+Vest+Beta
GGCPGCBA409212,FGN Hoodie and Tote,Kit,USD,60,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX4092.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/FGN+Hoodie+and+Tote
GGCLCAEJ100617,G Suite Administrator Crew Sweatshirt - Men's,Apparel,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1006.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/G+Suite+Administrator+Crew+Sweatshirt+mens+b
GGOEGEHQ072599,Google 4400mAh Power Bank,Electronics,USD,37.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGEHQ072599.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Electronics/Accessories/Google+4400mAh+Power+Bank.axd
GGOEGAAC075714,Google Adult Tee Fruit Games Dragonfruit,Apparel,USD,26.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0757.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Fruit+Games/Google+Adult+Tee+Fruit+Games+Dragonfruit.axd
GGOEGAXN127255,"Google Beekeepers 2019 Toddler Tee, Pink",Apparel,USD,25,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1272.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/ApparelGoogle+Beekeepers+Toddler+Tee+Pink
GGOEGDHR117099,Google Buoy Bottle,Drinkware,USD,7.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHR117099.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Buoy+Bottle
GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,USD,15.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBJL013999.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Totes/Google+Canvas+Tote+Natural+Navy.axd
GGOEGCBA186299,Google Checkered Shoelaces White,Accessories,USD,5,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBA186299.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Checkered+Shoelaces+White
GGEBCAEB102915,Google Cloud Fleece Joggers,Apparel,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCXXX1029.jpg,https://shop.googlemerchandisestore.com/Google+EBC+Portal/Google+Cloud+Fleece+Joggers
GGPRCCBA122999,Google Cloud Gourmet Set,Kit,USD,40,out_of_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRCCBA122999.jpg,https://shop.googlemerchandisestore.com/Google+Prize+Portal/Google+Cloud+Gourmet+Set
GGCPGAAB162212,Google Eco Tee Sales School Kit,Kit,USD,47.8,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1622.jpg,https://shop.googlemerchandisestore.com/Google+Perks+Portal/Google+Unisex+Eco+Tee+Black+SS
GGOEGCKQ084999,Google Emoji Sticker Sheet,Accessories,USD,2.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCKQ084999.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Stickers/Emoji+Sticker+Sheet.axd
GGOEGEDQ023899,Google Four-way Clip-on Charger,Electronics,USD,24.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGEDQ023899.jpg,https://shop.googlemerchandisestore.com/Google+Redeisgn/Electronic/Audio/Aria+Bluetooth+Speaker.axd
GGOEGDWH167399,Google Green Corkbase Mug,Drinkware,USD,26,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDWH167399.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Green+Corkbase+Mug
GGCSGBRQ100699,Google Kids Backpack,Bags,USD,7,in_stock,https://shop.googlemerchandisestore.com/store/20191121212/assets/items/images/GGCSGBRQ100699.jpg,https://shop.googlemerchandisestore.com/Google+Candidate+Gift/Google+Kids+Backpack
GGCPGAEB155412,Google Legal Jogger + Ivory Mug,Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1554.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Google+Legal+Jogger+Ivory+Mug
GGOEGCBA139599,Google Medium Pet Collar (Blue/Green),Accessories,USD,35,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBA139599.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Medium+Pet+Collar+Blue+Green
GGPRGCBA105099,Google Medium Pet Set (Blue/Green),Accessories,USD,94,out_of_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGCBA105099.jpg,https://shop.googlemerchandisestore.com/Google+Prize+Portal/Google+Medium+Pet+Set+Blue+Green
GGOEGAAB010513,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,USD,16.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0105.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Men+s+T+Shirts/Google+Mens+Short+Sleeve+Hero+Tee+Black.axd
GGOEGAEB140415,Google NYC Campus Zip Hoodie,Apparel,USD,58,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1404.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+NYC+Campus+Zip+Hoodie
GGPRGCBA101399,Google Out and About Kit,Accessories,USD,30,out_of_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGCBA101399.jpg,https://shop.googlemerchandisestore.com/Google+Prize+Portal/Google+Out+and+About+Bundle
GGPRGCBB109899,Google Picnic Blanket Gray,Accessories,USD,12.36,out_of_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGCBB109899.jpg,https://shop.googlemerchandisestore.com/Google+Prize+Portal/Google+Picnic+Blanket+Navy
GGOEGOCC077299,Google RFID Journal,Office,USD,19.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOCC077299.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Notebooks+Journals/Google+RFID+Journal.axd
GGOEGBRC185399,Google Recycled Navy Backpack,Bags,USD,78,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRC185399.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Recycled+Navy+Backpack
GGOEGHPH175710,Google Recycled Olive Cap,Apparel,USD,21,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGHPH175710.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Recycled+Olive+Cap
GGOEGCBQ016499,Google SPF-15 Slim & Slender Lip Balm,Accessories,USD,2.5,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBQ016499.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Fun/SPF+15+Slim+Slender+Lip+Balm.axd
GGOEGCNB021099,Google Seat Pack Organizer,Accessories,USD,11.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCNB021099.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Totes/BRIGHTtravels+Seat+Pack+Organzier.axd
GGOEGDBJ132399,Google Stainless Straight Straw/ Cleaner,Drinkware,USD,3.5,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDBJ132399.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Stainless+Straight+Straw+and+Cleaner
GGOEGAEJ176415,Google Tonal Sweatshirt Stone Gray,Apparel,USD,55,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1764.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Tonal+Sweatshirt+Stone+Gray
GGOEGBPB081999,Google UpCycled Bike Saddle Bag,Bags,USD,49.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBPB081999.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Acessories/Upcycled+Bike+Saddle+Bag.axd
