id,title,product_type,currency,value,image_link,seller_name
GGOEGAAB010513,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,USD,16.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0105.jpg,Sarcasm Society,3.8
GGOEGAAB010513,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,USD,16.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0105.jpg,Gadget Guru,4.0
GGOEGAAB010513,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,USD,16.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0105.jpg,Gamer Gear,3.6
GGOEGAEB140415,Google NYC Campus Zip Hoodie,Apparel,USD,58,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1404.jpg,Meme Mart,3.9
GGOEGAEB140415,Google NYC Campus Zip Hoodie,Apparel,USD,58,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1404.jpg,Mystic Market,4.2
GGOEGAEB140415,Google NYC Campus Zip Hoodie,Apparel,USD,58,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1404.jpg,Meme Mart,3.9
GGOEGAEB140415,Google NYC Campus Zip Hoodie,Apparel,USD,58,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1404.jpg,Mystic Market,3.7
GGPRGCBA101399,Google Out and About Kit,Accessories,USD,30,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGCBA101399.jpg,The Graphic Garage,4.1
GGPRGCBA101399,Google Out and About Kit,Accessories,USD,30,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGCBA101399.jpg,Mystic Market,3.7
GGPRGCBB109899,Google Picnic Blanket Gray,Accessories,USD,12.36,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGCBB109899.jpg,Fandom Finds,2.5
GGOEGOCC077299,Google RFID Journal,Office,USD,19.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOCC077299.jpg,Dreamer's Den,3.2
GGOEGOCC077299,Google RFID Journal,Office,USD,19.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOCC077299.jpg,The Graphic Garage,4.1
GGOEGOCC077299,Google RFID Journal,Office,USD,19.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOCC077299.jpg,Misfit Merch,3.8
GGOEGOCC077299,Google RFID Journal,Office,USD,19.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOCC077299.jpg,The Graphic Garage,3.7
GGOEGBRC185399,Google Recycled Navy Backpack,Bags,USD,78,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRC185399.jpg,Ironic Icons,2.5
GGOEGBRC185399,Google Recycled Navy Backpack,Bags,USD,78,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRC185399.jpg,Mystic Market,4.2
GGOEGBRC185399,Google Recycled Navy Backpack,Bags,USD,78,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRC185399.jpg,Custom Culture,2.7
GGOEGBRC185399,Google Recycled Navy Backpack,Bags,USD,78,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRC185399.jpg,Sarcasm Society,3.8
GGOEGBRC185399,Google Recycled Navy Backpack,Bags,USD,78,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRC185399.jpg,Canvas Couture,3.4
GGOEGHPH175710,Google Recycled Olive Cap,Apparel,USD,21,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGHPH175710.jpg,Canvas Couture,3.4
GGOEGHPH175710,Google Recycled Olive Cap,Apparel,USD,21,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGHPH175710.jpg,Canvas Couture,3.4
GGOEGHPH175710,Google Recycled Olive Cap,Apparel,USD,21,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGHPH175710.jpg,Offbeat Outfitters,2.7
GGOEGHPH175710,Google Recycled Olive Cap,Apparel,USD,21,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGHPH175710.jpg,Print Pop,4.1
GGOEGHPH175710,Google Recycled Olive Cap,Apparel,USD,21,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGHPH175710.jpg,Cult Classic Closet,3.6
GGOEGCBQ016499,Google SPF-15 Slim & Slender Lip Balm,Accessories,USD,2.5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBQ016499.jpg,Wanderlust Wardrobe,3.2
GGOEGCNB021099,Google Seat Pack Organizer,Accessories,USD,11.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCNB021099.jpg,Gadget Guru,3.0
GGOEGCNB021099,Google Seat Pack Organizer,Accessories,USD,11.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCNB021099.jpg,Print Pop,2.5
GGOEGCNB021099,Google Seat Pack Organizer,Accessories,USD,11.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCNB021099.jpg,Inside Joke Emporium,4.0
GGOEGCNB021099,Google Seat Pack Organizer,Accessories,USD,11.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCNB021099.jpg,Quirk & Co.,3.1
GGOEGCNB021099,Google Seat Pack Organizer,Accessories,USD,11.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCNB021099.jpg,Zen Zone,2.7
GGOEGDBJ132399,Google Stainless Straight Straw/ Cleaner,Drinkware,USD,3.5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDBJ132399.jpg,Expression Essentials,3.1
GGOEGDBJ132399,Google Stainless Straight Straw/ Cleaner,Drinkware,USD,3.5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDBJ132399.jpg,Canvas Couture,3.4
GGOEGAEJ176415,Google Tonal Sweatshirt Stone Gray,Apparel,USD,55,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1764.jpg,Mystic Market,4.2
GGOEGBPB081999,Google UpCycled Bike Saddle Bag,Bags,USD,49.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBPB081999.jpg,Zen Zone,4.3
GGOEGBPB081999,Google UpCycled Bike Saddle Bag,Bags,USD,49.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBPB081999.jpg,Mystic Market,3.7
GGOEGBPB081999,Google UpCycled Bike Saddle Bag,Bags,USD,49.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBPB081999.jpg,Custom Culture,2.7
GGOEGEVR014999,Google Water Resistant Bluetooth Speaker,Electronics,USD,34.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGEVR014999.jpg,Print Pop,4.1
GGOEGEVR014999,Google Water Resistant Bluetooth Speaker,Electronics,USD,34.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGEVR014999.jpg,Sarcasm Society,3.8
GGOEGEVR014999,Google Water Resistant Bluetooth Speaker,Electronics,USD,34.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGEVR014999.jpg,90s Nostalgia,4.0
GGOEGEVR014999,Google Water Resistant Bluetooth Speaker,Electronics,USD,34.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGEVR014999.jpg,Custom Culture,2.7
GGOEGEVR014999,Google Water Resistant Bluetooth Speaker,Electronics,USD,34.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGEVR014999.jpg,Pop Art Provisions,3.0
GGOEGDNJ172499,Google Wheat Tumbler,Drinkware,USD,8,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDNJ172499.jpg,Inside Joke Emporium,4.0
GGOEGDNJ172499,Google Wheat Tumbler,Drinkware,USD,8,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDNJ172499.jpg,Wanderlust Wardrobe,3.2
GGOEGDNJ172499,Google Wheat Tumbler,Drinkware,USD,8,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDNJ172499.jpg,Print Pop,4.1
GGOEGAEA030414,Google Women's 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,USD,19.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0304.jpg,Minimalist Manifesto,3.9
GGOEGALB059914,Google Women's Short Sleeve Performance Tee Black,Apparel,USD,21.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0599.jpg,Sarcasm Society,3.8
GGOEGALB059914,Google Women's Short Sleeve Performance Tee Black,Apparel,USD,21.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0599.jpg,Fandom Finds,2.5
GGOEGAPB058613,Google Women's Yoga Jacket Black,Apparel,USD,104.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0586.jpg,Canvas Couture,2.6
GGOEGAPB058613,Google Women's Yoga Jacket Black,Apparel,USD,104.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0586.jpg,90s Nostalgia,4.0
GGOEGAPB058613,Google Women's Yoga Jacket Black,Apparel,USD,104.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0586.jpg,Cult Classic Closet,3.6
GGOEGAPB058613,Google Women's Yoga Jacket Black,Apparel,USD,104.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0586.jpg,Fandom Finds,3.3
GGOEGAPB058613,Google Women's Yoga Jacket Black,Apparel,USD,104.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0586.jpg,Gadget Guru,3.0
GGCOGOKA218299,"Hola 6"" Die Cut Sticker Sheet",Office,USD,3.15,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOGOKA218299.jpg,Mystic Market,4.2
GGCOGOKA218299,"Hola 6"" Die Cut Sticker Sheet",Office,USD,3.15,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOGOKA218299.jpg,Sarcasm Society,3.8
GGCOGOKA218299,"Hola 6"" Die Cut Sticker Sheet",Office,USD,3.15,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOGOKA218299.jpg,Fandom Finds,3.3
GGCLCAPB112314,Hybrid Cloud Women's Patagonia Micro Puff Jacket,Apparel,USD,239,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1123.jpg,Pop Art Provisions,3.0
GGCLCCBA128199,Machine Learning Tumbler Gift Set,Kit,USD,60,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCBA128199.jpg,Gadget Guru,3.0
GGCLCCBA128199,Machine Learning Tumbler Gift Set,Kit,USD,60,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCBA128199.jpg,Cult Classic Closet,3.6
GGOENEBB079299,Nest Protectoke + CO Black Battery Alarm-USA,Hardware,USD,99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOENEBB079299.jpg,Pop Art Provisions,3.0
GGOENEBB079299,Nest Protectoke + CO Black Battery Alarm-USA,Hardware,USD,99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOENEBB079299.jpg,Zen Zone,2.7
GGOENEBB079299,Nest Protectoke + CO Black Battery Alarm-USA,Hardware,USD,99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOENEBB079299.jpg,Motivation Merch,3.1
GGOENEBB079299,Nest Protectoke + CO Black Battery Alarm-USA,Hardware,USD,99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOENEBB079299.jpg,Print Pop,4.1
GGOENEBB079299,Nest Protectoke + CO Black Battery Alarm-USA,Hardware,USD,99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOENEBB079299.jpg,Mystic Market,3.0
GGCLCOLD109599,SME Canvas Leather Wrap Notebook,Office,USD,29,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCOLD109599.jpg,Fandom Finds,3.0
GGCLCOLD109599,SME Canvas Leather Wrap Notebook,Office,USD,29,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCOLD109599.jpg,Canvas Couture,3.4
GGCLCOLD109599,SME Canvas Leather Wrap Notebook,Office,USD,29,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCOLD109599.jpg,Urban Edge,2.8
GGCLCCBA121299,Security Engineer Recertification Kit,Kit,USD,56.14,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCCBA121299.jpg,Ironic Icons,2.5
GGCLCCBA121299,Security Engineer Recertification Kit,Kit,USD,56.14,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCCBA121299.jpg,Vinyl Vault,4.4
GGCLCCBA121299,Security Engineer Recertification Kit,Kit,USD,56.14,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCCBA121299.jpg,Minimalist Manifesto,3.9
GGCLCCBA121299,Security Engineer Recertification Kit,Kit,USD,56.14,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCCBA121299.jpg,Motivation Merch,3.1
GGCLCCBA121299,Security Engineer Recertification Kit,Kit,USD,56.14,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCCBA121299.jpg,Urban Edge,2.8
GGCLCBRB121699,Security Engineer Renew Messenger Bag,Bags,USD,0,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCBRB121699.jpg,Mystic Market,3.7
GGCLCBRB121699,Security Engineer Renew Messenger Bag,Bags,USD,0,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCBRB121699.jpg,Mystic Market,4.2
GGOEGDWQ185599,Speckled Wayland ceramic mug,Drinkware,USD,16,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDWQ185599.jpg,Custom Culture,3.6
GGOEGDWQ185599,Speckled Wayland ceramic mug,Drinkware,USD,16,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDWQ185599.jpg,Rebel Threads,2.9
GGOEGAXH127030,Stan and Friends 2019 Toddler Tee,Apparel,USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1270.jpg,90s Nostalgia,4.0
GGOEGAXH127030,Stan and Friends 2019 Toddler Tee,Apparel,USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1270.jpg,Gadget Guru,3.0
GGOEGAXH127030,Stan and Friends 2019 Toddler Tee,Apparel,USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1270.jpg,Gamer Gear,3.6
GGOEGAXH127030,Stan and Friends 2019 Toddler Tee,Apparel,USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1270.jpg,Inside Joke Emporium,4.0
GGOEGALB203616,Super G Breton Striped Women's Tee,Apparel,USD,38,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2036.jpg,Zen Zone,4.3
GGOEGALB203616,Super G Breton Striped Women's Tee,Apparel,USD,38,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2036.jpg,Custom Culture,3.6
GGOEGALB203616,Super G Breton Striped Women's Tee,Apparel,USD,38,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2036.jpg,Fandom Finds,2.5
GGOEGALB203616,Super G Breton Striped Women's Tee,Apparel,USD,38,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2036.jpg,Dreamer's Den,3.2
GGOEGOLB171599,Super G Notebook,Office,USD,20,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOLB171599.jpg,Motivation Merch,3.1
GGCPWAEJ402613,Waze Unisex Hoodie - S,Apparel,USD,39.1,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPWXXX4026.jpg,The Graphic Garage,3.7
GGCPWAEJ402613,Waze Unisex Hoodie - S,Apparel,USD,39.1,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPWXXX4026.jpg,90s Nostalgia,4.0
GGCPWAEJ402613,Waze Unisex Hoodie - S,Apparel,USD,39.1,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPWXXX4026.jpg,Zen Zone,2.7
GGCPWAEJ402613,Waze Unisex Hoodie - S,Apparel,USD,39.1,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPWXXX4026.jpg,Print Pop,2.5
GGCPWAEJ402613,Waze Unisex Hoodie - S,Apparel,USD,39.1,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPWXXX4026.jpg,Print Pop,4.1
GGOEYOAB200699,YouTube Black Le Pen (red/white logo),Office,USD,4,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYOAB200699.jpg,Ironic Icons,2.5
GGOEYOAB200699,YouTube Black Le Pen (red/white logo),Office,USD,4,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYOAB200699.jpg,Inside Joke Emporium,4.0
GGOEYOAB200699,YouTube Black Le Pen (red/white logo),Office,USD,4,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYOAB200699.jpg,Custom Culture,2.7
GGOEYOAB200699,YouTube Black Le Pen (red/white logo),Office,USD,4,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYOAB200699.jpg,Fandom Finds,3.3
GGCLCABA103899,ACE 13in Laptop Sleeve & Mug,Kit,USD,0,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCABA103899.jpg,Quirk & Co.,4.5
GGCLCABA103899,ACE 13in Laptop Sleeve & Mug,Kit,USD,0,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCABA103899.jpg,Mystic Market,4.2
GGCLCABA103899,ACE 13in Laptop Sleeve & Mug,Kit,USD,0,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCABA103899.jpg,Mystic Market,3.7
GGCLCABA103899,ACE 13in Laptop Sleeve & Mug,Kit,USD,0,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCABA103899.jpg,Cult Classic Closet,3.6
GGCLCABA103899,ACE 13in Laptop Sleeve & Mug,Kit,USD,0,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCABA103899.jpg,Gadget Guru,3.0
GGCOGBJK209099,AGN Carry-All Tote,Bags,USD,14,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOGBJK209099.jpg,Sarcasm Society,3.8
GGCPGAPB128212,AIM Women's Hoodie,Apparel,USD,34,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1282.jpg,Gadget Guru,4.0
GGCPGAPB128212,AIM Women's Hoodie,Apparel,USD,34,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1282.jpg,Fandom Finds,3.0
GGCPGAPB128212,AIM Women's Hoodie,Apparel,USD,34,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1282.jpg,Pop Art Provisions,3.0
GGCPGAFB151916,APMM Kit 3,Kit,USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1519.jpg,Motivation Merch,3.1
GGCPGAFB151916,APMM Kit 3,Kit,USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1519.jpg,Fandom Finds,2.5
GGCPGAFB151916,APMM Kit 3,Kit,USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1519.jpg,Fandom Finds,2.5
GGCPGAFB151916,APMM Kit 3,Kit,USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1519.jpg,Gadget Guru,3.0
GGCPGHPJ196214,Ads Quality Cap,Apparel,USD,26,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1962.jpg,Pop Art Provisions,3.0
GGCPGHPJ196214,Ads Quality Cap,Apparel,USD,26,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1962.jpg,Sarcasm Society,3.8
GGCPGHPJ196214,Ads Quality Cap,Apparel,USD,26,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1962.jpg,Gadget Guru,3.0
GGOEAAAJ080815,Android Men's Engineer Short Sleeve Tee Charcoal,Apparel,USD,19.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX0808.jpg,Custom Culture,2.7
