id,title,product_type,currency,cost,image_link,seller_name,color,description,short_description
GGOEAAEB031216,Android Men's Heavyweight Long Sleeve Badge Tee Black,sweatshirts,USD,91,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0312.jpg,Fandom Finds,3.3,black,A classic crewneck sweatshirt made from 100% organic cotton. Embroidered with our signature logo on the chest.,Embroidered Organic Cotton Crewneck Sweatshirt
GGOEAAEB031216,Android Men's Heavyweight Long Sleeve Badge Tee Black,sweatshirts,USD,100,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0312.jpg,Gamer Gear,3.6,black,A classic crewneck sweatshirt made from 100% organic cotton. Embroidered with our signature logo on the chest.,Embroidered Organic Cotton Crewneck Sweatshirt
GGOEAAEB031216,Android Men's Heavyweight Long Sleeve Badge Tee Black,sweatshirts,USD,99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0312.jpg,Offbeat Outfitters,2.7,black,A classic crewneck sweatshirt made from 100% organic cotton. Embroidered with our signature logo on the chest.,Embroidered Organic Cotton Crewneck Sweatshirt
GGOEAAAL081115,Android Men's Pep Rally Short Sleeve Tee Navy,t-shirt,USD,17,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX0811.jpg,Fandom Finds,3.0,blue,A blue t-shirt with the Android logo on it.,Android T-Shirt
GGOEAAYH130214,Android Pocket Youth Tee Green,t-shirt,USD,92,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1302.jpg,Mystic Market,3.7,green,Show your love for Android with this fun and unique pocket t-shirt!,Android Pocket T-Shirt
GGOEAAYH130214,Android Pocket Youth Tee Green,t-shirt,USD,91,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1302.jpg,Mystic Market,4.2,green,Show your love for Android with this fun and unique pocket t-shirt!,Android Pocket T-Shirt
GGOEAAYH130214,Android Pocket Youth Tee Green,t-shirt,USD,74,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1302.jpg,Misfit Merch,3.8,green,Show your love for Android with this fun and unique pocket t-shirt!,Android Pocket T-Shirt
GGOEAAXA179010,Android Striped Sock,socks,USD,69,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAAXA179010.jpg,Fandom Finds,2.5,multicolor,Show your love for Android with these fun and colorful socks!,Android Socks
GGOEAAXA179010,Android Striped Sock,socks,USD,58,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAAXA179010.jpg,Zen Zone,4.3,multicolor,Show your love for Android with these fun and colorful socks!,Android Socks
GGOEAAXA179010,Android Striped Sock,socks,USD,65,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAAXA179010.jpg,Meme Mart,3.9,multicolor,Show your love for Android with these fun and colorful socks!,Android Socks
GGOEAAXA179010,Android Striped Sock,socks,USD,64,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAAXA179010.jpg,Canvas Couture,3.4,multicolor,Show your love for Android with these fun and colorful socks!,Android Socks
GGOEAAXA179010,Android Striped Sock,socks,USD,53,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAAXA179010.jpg,Wanderlust Wardrobe,3.2,multicolor,Show your love for Android with these fun and colorful socks!,Android Socks
GGOEGOLK191599,CPD Notebook,Office Supplies,USD,52,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOLK191599.jpg,Custom Culture,2.7,Brown,A spiral notebook with a brown cover.,Spiral Notebook
GGOEGOLK191599,CPD Notebook,Office Supplies,USD,47,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOLK191599.jpg,Gamer Gear,3.6,Brown,A spiral notebook with a brown cover.,Spiral Notebook
GGOEGOLK191599,CPD Notebook,Office Supplies,USD,45,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOLK191599.jpg,Fandom Finds,2.5,Brown,A spiral notebook with a brown cover.,Spiral Notebook
GGOEGOLK191599,CPD Notebook,Office Supplies,USD,46,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOLK191599.jpg,Wanderlust Wardrobe,3.2,Brown,A spiral notebook with a brown cover.,Spiral Notebook
GGCLCADB113116,Cloud Architect Men's Eddie Bauer Full-Zip Fleece Jacket,Apparel,USD,76,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1131.jpg,Fandom Finds,3.0,Black,"The Columbia Mens Steens Mountain Full-Zip Fleece Jacket is a versatile and comfortable jacket perfect for outdoor activities. It is made with a soft and warm fleece fabric and features a full-zip closure, two zippered hand pockets, and a drawcord adjustable hem. The jacket is also water-resistant and windproof, making it ideal for light rain and windy conditions. The Columbia Mens Steens Mountain Full-Zip Fleece Jacket is available in various colors and is sure to keep you warm and comfortable all season long.",Columbia Mens Steens Mountain Full-Zip Fleece Jacket - Black
GGCLCADB113116,Cloud Architect Men's Eddie Bauer Full-Zip Fleece Jacket,Apparel,USD,85,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1131.jpg,Fandom Finds,2.5,Black,"The Columbia Mens Steens Mountain Full-Zip Fleece Jacket is a versatile and comfortable jacket perfect for outdoor activities. It is made with a soft and warm fleece fabric and features a full-zip closure, two zippered hand pockets, and a drawcord adjustable hem. The jacket is also water-resistant and windproof, making it ideal for light rain and windy conditions. The Columbia Mens Steens Mountain Full-Zip Fleece Jacket is available in various colors and is sure to keep you warm and comfortable all season long.",Columbia Mens Steens Mountain Full-Zip Fleece Jacket - Black
GGCLCADB113116,Cloud Architect Men's Eddie Bauer Full-Zip Fleece Jacket,Apparel,USD,90,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1131.jpg,Fandom Finds,3.3,Black,"The Columbia Mens Steens Mountain Full-Zip Fleece Jacket is a versatile and comfortable jacket perfect for outdoor activities. It is made with a soft and warm fleece fabric and features a full-zip closure, two zippered hand pockets, and a drawcord adjustable hem. The jacket is also water-resistant and windproof, making it ideal for light rain and windy conditions. The Columbia Mens Steens Mountain Full-Zip Fleece Jacket is available in various colors and is sure to keep you warm and comfortable all season long.",Columbia Mens Steens Mountain Full-Zip Fleece Jacket - Black
GGCLCADB113116,Cloud Architect Men's Eddie Bauer Full-Zip Fleece Jacket,Apparel,USD,93,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1131.jpg,Gadget Guru,3.0,Black,"The Columbia Mens Steens Mountain Full-Zip Fleece Jacket is a versatile and comfortable jacket perfect for outdoor activities. It is made with a soft and warm fleece fabric and features a full-zip closure, two zippered hand pockets, and a drawcord adjustable hem. The jacket is also water-resistant and windproof, making it ideal for light rain and windy conditions. The Columbia Mens Steens Mountain Full-Zip Fleece Jacket is available in various colors and is sure to keep you warm and comfortable all season long.",Columbia Mens Steens Mountain Full-Zip Fleece Jacket - Black
GGCLCADJ118613,Data Engineer Men's Hoodie Grey & Beta Hat,Apparel,USD,38,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1186.jpg,90s Nostalgia,4.0,Black,Unisex zip hoodie in black with the Google Cloud Certified Data Engineer logo embroidered on the front.,Google Cloud Certified Data Engineer Hoodie
GGCLCADJ118613,Data Engineer Men's Hoodie Grey & Beta Hat,Apparel,USD,36,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1186.jpg,90s Nostalgia,4.0,Black,Unisex zip hoodie in black with the Google Cloud Certified Data Engineer logo embroidered on the front.,Google Cloud Certified Data Engineer Hoodie
GGCLCCBA128299,DevOps Recertification Tumbler Gift Set,Drinkware,USD,79,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCBA128299.jpg,Custom Culture,2.7,White,"This set includes a 12oz tumbler and a 20oz tumbler, both made of stainless steel and featuring the Google Cloud Certified logo.",Google Cloud Certified
GGCPGBPL409499,Duffel Bag,Bags,USD,67,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBPL409499.jpg,Meme Mart,3.9,Blue,This is a blue round Google branded duffel bag.,Google Blue Round Duffel Bag
GGCPGBPL409499,Duffel Bag,Bags,USD,69,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBPL409499.jpg,Mystic Market,4.2,Blue,This is a blue round Google branded duffel bag.,Google Blue Round Duffel Bag
GGCPGBPL409499,Duffel Bag,Bags,USD,83,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBPL409499.jpg,Offbeat Outfitters,2.7,Blue,This is a blue round Google branded duffel bag.,Google Blue Round Duffel Bag
GGCPGBPL409499,Duffel Bag,Bags,USD,75,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBPL409499.jpg,Rebel Threads,2.9,Blue,This is a blue round Google branded duffel bag.,Google Blue Round Duffel Bag
GGCPACBA172212,Finance Fundraising 5k Frenzy Kit,Pajama Set,USD,45,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPAXXX1722.jpg,Gadget Guru,4.0,Black,This is a pajama set with the Android logo on it.,Android Pajama Set
GGCPACBA172212,Finance Fundraising 5k Frenzy Kit,Pajama Set,USD,47,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPAXXX1722.jpg,Motivation Merch,3.1,Black,This is a pajama set with the Android logo on it.,Android Pajama Set
GGCLCDHG100999,G Suite Certified 24oz Contigo Bottle,Drinkware,USD,16,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCDHG100999.jpg,Dreamer's Den,3.2,White,Stay hydrated with this Google Cloud Certified 24oz. Tritan water bottle.,Google Cloud Certified
GGOEGGCX092599,Gift Card - $10.00 - ONLINE STORE ONLY,Google Merchandise Store,USD,5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGGCX092599.jpg,Gadget Guru,3.0,Multicolor,Google Merchandise Store,Google Merchandise Store
GGOEGGCX092599,Gift Card - $10.00 - ONLINE STORE ONLY,Google Merchandise Store,USD,7,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGGCX092599.jpg,Offbeat Outfitters,2.7,Multicolor,Google Merchandise Store,Google Merchandise Store
GGOEGGCX092599,Gift Card - $10.00 - ONLINE STORE ONLY,Google Merchandise Store,USD,5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGGCX092599.jpg,Canvas Couture,3.4,Multicolor,Google Merchandise Store,Google Merchandise Store
GGOEGGCX092599,Gift Card - $10.00 - ONLINE STORE ONLY,Google Merchandise Store,USD,5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGGCX092599.jpg,Print Pop,4.1,Multicolor,Google Merchandise Store,Google Merchandise Store
GGOEGGCX092599,Gift Card - $10.00 - ONLINE STORE ONLY,Google Merchandise Store,USD,12,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGGCX092599.jpg,Motivation Merch,3.1,Multicolor,Google Merchandise Store,Google Merchandise Store
GGOEGAEL090816,Google Bike Tee Navy,Apparel,USD,6,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0908.jpg,Cult Classic Closet,3.6,Blue,A blue t-shirt with a bicycle graphic on the front.,Google Bike T-Shirt
GGOEGAEL090816,Google Bike Tee Navy,Apparel,USD,5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0908.jpg,Urban Edge,2.8,Blue,A blue t-shirt with a bicycle graphic on the front.,Google Bike T-Shirt
GGOEGAEL090816,Google Bike Tee Navy,Apparel,USD,9,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0908.jpg,Mystic Market,3.7,Blue,A blue t-shirt with a bicycle graphic on the front.,Google Bike T-Shirt
GGOEGAEC133514,Google Cambridge Campus Unisex Tee,t-shirt,USD,61,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1335.jpg,90s Nostalgia,4.0,blue,A heather blue t-shirt with the Captain America symbol on the front.,Captain America Symbol T-Shirt
GGOEGAEC133514,Google Cambridge Campus Unisex Tee,t-shirt,USD,68,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1335.jpg,Gamer Gear,3.6,blue,A heather blue t-shirt with the Captain America symbol on the front.,Captain America Symbol T-Shirt
GGOEGAEC133514,Google Cambridge Campus Unisex Tee,t-shirt,USD,49,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1335.jpg,Zen Zone,4.3,blue,A heather blue t-shirt with the Captain America symbol on the front.,Captain America Symbol T-Shirt
GGOEGAEC133514,Google Cambridge Campus Unisex Tee,t-shirt,USD,64,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1335.jpg,Offbeat Outfitters,2.7,blue,A heather blue t-shirt with the Captain America symbol on the front.,Captain America Symbol T-Shirt
GGOEGADH120417,Google Campus Raincoat Green,Watches,USD,5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,Fandom Finds,3.0,White,"The Apple Watch Series 6 is the latest smartwatch from Apple. It features a new design, a faster processor, and a brighter display. It is also the first Apple Watch to feature a blood oxygen sensor.",Apple Watch Series 6
GGOEGADH120417,Google Campus Raincoat Green,Watches,USD,10,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,Urban Edge,2.8,White,"The Apple Watch Series 6 is the latest smartwatch from Apple. It features a new design, a faster processor, and a brighter display. It is also the first Apple Watch to feature a blood oxygen sensor.",Apple Watch Series 6
GGOEGADH120417,Google Campus Raincoat Green,Watches,USD,13,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,The Graphic Garage,3.7,White,"The Apple Watch Series 6 is the latest smartwatch from Apple. It features a new design, a faster processor, and a brighter display. It is also the first Apple Watch to feature a blood oxygen sensor.",Apple Watch Series 6
GGOECDHQ184799,Google Cloud Etched Tumbler White,Drinkware,USD,5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOECDHQ184799.jpg,Meme Mart,3.9,White,This is a Google Cloud branded 16oz. stainless steel tumbler with a cork bottom.,Google Cloud Tumbler
GGOECDHQ184799,Google Cloud Etched Tumbler White,Drinkware,USD,10,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOECDHQ184799.jpg,Dreamer's Den,3.2,White,This is a Google Cloud branded 16oz. stainless steel tumbler with a cork bottom.,Google Cloud Tumbler
GGOECDHQ184799,Google Cloud Etched Tumbler White,Drinkware,USD,5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOECDHQ184799.jpg,Canvas Couture,2.6,White,This is a Google Cloud branded 16oz. stainless steel tumbler with a cork bottom.,Google Cloud Tumbler
