id,title,product_type,currency,value,image_link,color,description,gender,google_brand
GGOEGHGA174599,Unisex Black Gradient Green Sunglasses,"['Fashion', 'Eyewear', 'Sunglasses']",USD,5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGHGA174599.jpg,"['Black', 'Green']",These unisex sunglasses feature a black frame with green gradient lenses.,Unisex,Google
GGPRGCBA100399,Google Cork Journal Set,"['Office supplies', 'Journals & Notebooks']",USD,10.75,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGCBA100399.jpg,"['Brown', 'Black']",This cork journal set from Google includes a cork notebook and a white pen. The notebook has a black leather band around the middle with the Google logo imprinted on it. The pen is white with the Google logo printed on it.,Unisex,Google
GGCPGDHG129299,Google KeepCup,['Drinkware'],USD,0,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHG133099.jpg,"['Brown', 'Black', 'White']",The KeepCup is a reusable coffee cup made from glass and cork. It is designed to keep your coffee hot for hours and is easy to clean. The cup is also dishwasher safe.,Unisex,Google
GGOEGAXH089029,Google Kids Tee,"['Clothing & Accessories', 'Tops & Tees', 'T-shirts']",USD,19.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0890.jpg,"['Green', 'White']",The Google Kids Tee is made from 100% cotton and features a relaxed fit. Its perfect for everyday wear and is sure to keep your little one comfortable all day long.,Unisex,Google
GGOEGCBA174099,Google Memegen Patch,"['Accessories', 'Patches']",USD,4.5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBA174099.jpg,"['Multicolor', 'Red', 'Blue', 'Green', 'Yellow']","The Google Memegen Patch is a fun and colorful way to show your love for Google. This patch is made of high-quality embroidered fabric and features the iconic Google logo. Its the perfect way to add a touch of personality to your jacket, backpack, or hat. Whether youre a Google fan or just looking for a way to add some fun to your wardrobe, the Google Memegen Patch is the perfect choice.",Unisex,Google
GGCNGOCK100199,Google Recycled Notebook,"['Electronics', 'Notebooks']",USD,21,https://shop.googlemerchandisestore.com/store/20161019326/assets/items/images/GGCNGOCK100199.jpg,['Brown'],This notebook is made from recycled materials and has a natural brown color. It is perfect for taking notes or jotting down ideas.,Unisex,Google
GGOEGAEH110812,Google Logo Sweatshirt,['sweatshirts'],USD,54.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1108.jpg,['green'],This is a green sweatshirt with the Google logo embroidered in black on the front. It is made of a soft cotton blend and has a relaxed fit.,unisex,Google
GGOEGOCR078499,Google Spiral Leather Journal,['Journals & Notebooks'],USD,23.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOCR078499.jpg,['Red'],"The Google Spiral Leather Journal is a great way to keep your notes organized and stylish. The journal features a spiral binding, a leather cover, and a variety of pages to choose from. Whether youre using it for work or for personal use, the Google Spiral Leather Journal is a great choice.",Unisex,Google
GGOEGAXH074729,Pineapple Fruit Games Toddler Tee,"['Apparel & Accessories', 'Tops & T-shirts']",USD,23.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0747.jpg,"['Green, Yellow']",This toddler tee is made from 100% cotton and features a pineapple graphic on the front. The pineapple is wearing a headband and has a happy expression on its face. The tee is green and has short sleeves.,Unisex,Youtube
GGOEGAEM104312,Google Tonal Tee,"['Apparel & Accessories', 'Clothing', 'Tops', 'T-shirts']",USD,22,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1043.jpg,"['Red', 'Orange']","A classic crew neck tee in coral, featuring the Google logo in a tonal orange embroidery.",Unisex,Google
GGOEGAQB036015,Google Womens Fleece Hoodie,"['Clothing', 'Jackets & Coats']",USD,55.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0360.jpg,"['Black', 'White']","A classic zip-up hoodie made from a soft and comfortable fleece fabric. Perfect for layering on chilly days, this hoodie features a relaxed fit, a kangaroo pocket, and ribbed cuffs and hem. The bold Google logo is embroidered on the chest. A versatile and stylish hoodie thats perfect for everyday wear.",women,Google
GGOEGAYJ136016,Google Youth Hero Tee,"['Apparel & Accessories', 'Unisex Clothing', 'Tops & Tees', 'T-Shirts']",USD,24,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1360.jpg,['Grey'],A heather grey t-shirt with the Google logo on the front.,Unisex,Google
GGOEGAYR068226,Google Youth T-shirt,"['Clothing', 'Tops', 'T-shirts']",USD,18.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0682.jpg,"['Red', 'White']",The Google Youth T-shirt is made of 100% cotton and features a relaxed fit. Its perfect for everyday wear and can be dressed up or down.,Unisex,Google
GGSIGDHJ100899,Hydro Flask Wide Mouth 64 oz Bottle - Grey,['Drinkware'],USD,0,https://shop.googlemerchandisestore.com/store/20181114733/assets/items/images/GGSIGDHJ100899.jpg,['Grey'],The Hydro Flask Wide Mouth 64 oz Bottle is made of stainless steel and has a wide mouth opening. It is available in a variety of colors and is perfect for keeping drinks hot or cold for hours.,unisex,Google Cloud
GGCPGAEJ149017,Unisex Fleece Joggers,"['Clothing & accessories', 'Unisex clothing', 'Bottoms', 'Sweatpants']",USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1490.jpg,"['Black', 'Charcoal']",Unisex fleece joggers. Soft and comfortable. Perfect for lounging or working out.,Unisex,Google
GGCPTAEB190913,Kick Start T-Shirt and Swag Pack,"['Clothing', 'Accessories', 'Electronics']",USD,33.07,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPTXXX1909.jpg,"['Grey', 'Blue', 'Black', 'White']","This is a heather grey unisex t-shirt with the Kick Start logo on the front and a colorful pattern of squares on the back. The shirt is made of 100% cotton and is soft and comfortable to wear. The swag pack includes a laptop sticker, a keychain, a carabiner, a mouse pad, and a drawstring bag. These items are perfect for showing your support for Kick Start and spreading the word about our mission.",Unisex,Kick Start
GGCPGBBA403399,Google Cloud Laptop Bag,"['Electronics', 'Laptop Bags']",USD,,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBBA403399.jpg,"['Black', 'Brown']","The Google Cloud Laptop Bag is a stylish and functional way to carry your laptop and other essentials. It is made of high-quality materials and features a spacious main compartment, a padded laptop sleeve, and a front pocket for smaller items. The bag is also water-resistant and has a comfortable shoulder strap.",Unisex,Google Cloud
GGCLCATB105813,Unisex Network Engineer Zip Up Hoody,"['Clothing', 'Unisex']",USD,72,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1058.jpg,['Black'],Unisex zip up hoody in black with the Network Engineer logo on the front. The hoody is made of 100% cotton and is machine washable.,Unisex,Google
GGCPGCBA307299,T-Pain The Nappy Boy Stuffed Animals,"['Toys & Games', 'Stuffed Animals & Plush']",USD,,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA307299.jpg,['Multicolor'],This is a set of three plush toys from T-Pains Nappy Boy Entertainment.,unisex,
GGOSGALB107217,Season of Docs Womens Tee,"['Apparel', 'Womens Clothing', 'Tops', 'T-shirts']",USD,15,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGCPGXXX1373.jpg,['Black'],A relaxed fit womens tee made from 52% cotton and 48% polyester. Features a crew neck and short sleeves. The shirt is black with a small white logo on the front and a larger logo on the back.,women,Google
GGCLCCKA105699,Google Cloud Certified Professional Security Engineer,"['Electronics', 'Professional Services']",USD,0,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCKA105699.jpg,"['Yellow', 'Blue', 'Red', 'Green']",Get certified as a Google Cloud Certified Professional Security Engineer and demonstrate your expertise in securing Google Cloud infrastructure.,Unisex,Google Cloud
GGCPGCBL152199,Spanner Picnic Blanket,"['Home & Garden', 'picnic blankets']",USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBL152199.jpg,"['blue', 'white']","The Spanner Picnic Blanket is the perfect accessory for any outdoor gathering. This blanket is made from durable, water-resistant material and features a unique spanner design that makes it easy to carry and store. The blanket also comes with four removable stakes that can be used to secure it to the ground.",unisex,
GGCPGADB305714,Google Sprocketeer Quilted Pullover,"['Apparel', 'Tops', 'Sweaters']",USD,63.1,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX3057.jpg,"['Black', 'Multicolor']","This quilted pullover is made of 100% cotton and features a snap-up collar, two front patch pockets, and a relaxed fit. Its perfect for layering on chilly days.",men,Google
GGOSGCBA117499,Learn Kubernetes with Google,"['Electronics', 'Stickers']",USD,0,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSGCBA117499.jpg,"['Blue', 'White', 'Red', 'Yellow', 'Green']",Learn Kubernetes with Google. A white sticker with blue text and a blue and white logo.,Unisex,Google Cloud
GGOEGHPE221610,Unisex Red Google Beanie,"['Apparel & Accessories', 'Unisex Hats & Beanies']",USD,30,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGHPE221610.jpg,['Red'],Unisex red beanie with a white Google logo on the front. The beanie is made from 100% recycled materials and is designed to keep you warm and comfortable in cold weather.,Unisex,Google
GGCPGBRJ145399,Supernatural Paper Backpack,['Backpacks'],USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBRJ145399.jpg,"['White', 'Brown']","A stylish and functional backpack made from high-quality paper. The backpack is lightweight and durable, and features a spacious main compartment, a front pocket, and two side pockets. It is perfect for carrying your everyday essentials, whether youre headed to school, work, or the gym.",Unisex,
GGOSDCBA111199,Gopher Plushie,"['Electronics', 'Novelty']",USD,0,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSDCBA111199.jpg,"['Blue', 'White']","The Gopher Plushie is a cute and cuddly toy made from soft, high-quality materials. Its perfect for kids or adults who love the Gopher mascot.",Unisex,Gopher
GGCSGAPJ100814,Patagonia Womens Better Sweater 1/4-Zip Fleece Pullover,"['Jackets & Coats', 'Sweaters']",USD,100,https://shop.googlemerchandisestore.com/store/20191121212/assets/items/images/GGCSGXXX1008.jpg,['Grey'],"A classic, versatile fleece pullover made with 100% recycled polyester. Fair Trade Certified™縫製",women,Patagonia
GGCPGAPB407813,Womens Olympia Shell Jacket,"['Jackets & Vests', 'Womens Clothing']",USD,90.5,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX4078.jpg,"['Black', 'Dark Gray']","The Olympia Shell Jacket is a lightweight, waterproof and windproof jacket perfect for outdoor activities. It features a hood, adjustable cuffs, and a hem drawcord for a custom fit.",women,Google
GGEBCCBA113699,Google Cloud Trucker Hat,"['Apparel', 'Headwear']",USD,0,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA113699.jpg,"['Black', 'Grey']",A black trucker hat with a grey brim and a brown leather patch with the Google Cloud logo on the front.,Unisex,Google Cloud
GGOEYDHJ056099,YouTube Water Bottle,"['Sports & Outdoors', 'Water Bottles']",USD,4.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYDHJ056099.jpg,"['Black', 'White']",This is a YouTube branded water bottle. It is black and white and made of plastic. It has a capacity of 22 ounces.,Unisex,Youtube
GGOEYOCB092699,YouTube Transmission Journal,['Journals & Notebooks'],USD,16,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYOCB092699.jpg,['Black'],The YouTube Transmission Journal is a notebook with a black cover and a YouTube logo on the front. It has a blank interior and is perfect for jotting down your thoughts and ideas.,Unisex,Youtube
GGOEGKBA168099,Ball of Whacks,"['Toys and Games', 'Puzzles']",USD,35,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGKBA168099.jpg,"['Red', 'Blue', 'Green']",The Ball of Whacks is a creativity tool that can be used to make over 40 different shapes. It is a fun and challenging puzzle that is perfect for people of all ages.,Unisex,Google
GGCPCBBJ205899,Google Cloud Lunch Bag,"['Bags', 'Lunch Bags']",USD,24,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCBBJ205899.jpg,['Grey'],"The Google Cloud Lunch Bag is a great way to keep your food and drinks cold and fresh. It is made of durable materials and features a spacious main compartment, a front pocket, and a shoulder strap. The lunch bag is also water-resistant and easy to clean.",unisex,Google Cloud
GGOEGCBA173999,Google Dinosaur Embroidered Patch,"['Accessories', 'Patches']",USD,4.5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBA173999.jpg,"['Black', 'White']","The Google Dinosaur Embroidered Patch is a fun and unique way to show your love for Google. This patch features the iconic dinosaur from the Google Chrome offline game, and is made of high-quality embroidered material. Its perfect for adding to your favorite jacket, backpack, or hat.",Unisex,Google
